id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1138,1.2250361e-19,1.8219491e-30,2.3744641e-17,6.262245e-20,9.394078e-27,1.7569817e-25,1.892247e-28,6.6813355e-24,2.3507318e-34,2.8580524e-30,4.5553716e-24,8.543094e-36,3.774315e-14,1.4075495e-30,2.871776e-32,2.4412997e-26,2.6494882e-35,6.962889e-21,1.7059848e-28,1.0383963e-23,2.757474e-33,2.7467796e-23,2.5548424e-33,1.7181136e-27,3.8274545e-25,1.08161144e-32,2.386506e-24,1.2699878e-35,1.4156087e-25,4.629062e-34,1.1288954e-28,8.116384e-20,1.2487046e-23,1.0457544e-23,6.392506e-28,1.4476108e-31,4.38995e-28,1.2154262e-23,2.3481422e-26,2.624214e-25,1.6782295e-28,8.250223e-24,9.516693e-31,4.5416802e-32,1.6463155e-21,3.3169522e-24,6.84897e-24,1.4933252e-29,1.7241838e-23,1.4220613e-31,5.40149e-25,1.3231443e-36,5.7510813e-26,2.252385e-21,1.6691723e-10,2.043377e-14,2.5417213e-24,2.2846034e-27,3.8235932e-22,2.8230035e-27,3.111997e-24,9.392897e-19,1.1368347e-27,1.0613479e-30,5.498289e-23,1.7606932e-16,1.9329763e-31,1.3745752e-32,1.0,1.202363e-21,1.4034261e-23,6.2909374e-25,9.495267e-30,1.0112572e-26,5.5569574e-28,1.3907418e-16,1.0250375e-18,3.7270827e-27,5.8489016e-31,6.700383e-22,1.3959688e-28,2.414267e-18,6.134033e-26,4.1732174e-24,4.391725e-28,3.895733e-16,1.6171272e-16,1.8318048e-21,5.8219414e-32,1.17822765e-33,2.7801983e-22,5.7536807e-30,4.9316627e-23,2.8137795e-34,9.9442354e-23,1.9613162e-35,4.010801e-25,4.6104332e-27,8.1252604e-16
1139,1.0555384e-29,1.1266079e-26,2.6469284e-23,2.9987206e-24,1.3568225e-22,2.9096198e-25,3.8343417e-23,6.3326604e-26,2.5400108e-35,2.2724632e-25,9.221594e-34,1.1691372e-21,1.5891703e-28,5.2064253e-25,1.565447e-19,1.15262715e-23,2.4412785e-28,6.608533e-25,4.356352e-28,1.7183569e-26,7.915489e-29,5.787368e-20,1.1637505e-18,3.86485e-19,4.501592e-18,7.2707524e-23,1.9802473e-19,4.1005623e-17,1.07330895e-17,2.6004822e-21,2.476892e-24,4.1219533e-25,7.886306e-31,1.7638101e-26,8.935216e-19,1.0136821e-27,1.3379233e-15,7.093597e-18,5.532965e-15,5.46897e-20,1.3305412e-18,1.5745589e-31,5.1885413e-25,8.1567155e-17,1.4218589e-26,6.497092e-27,5.305142e-26,1.2936536e-20,1.0842474e-24,4.190786e-22,2.0727464e-22,5.066427e-28,1.5260454e-23,4.2745884e-27,1.4169893e-21,6.9743165e-22,4.7695625e-25,4.5588516e-15,1.8263781e-19,2.2662383e-18,5.960564e-20,4.0659944e-19,5.243679e-17,2.3189585e-22,5.742184e-25,2.5374547e-27,1.147531e-20,2.644111e-13,3.652608e-21,2.4335804e-20,1.7120435e-18,1.9137913e-22,8.537104e-20,1.05693785e-19,5.4417897e-28,3.0345725e-20,4.2346014e-18,2.4827834e-18,4.4182454e-26,3.1316964e-15,9.601022e-26,2.780628e-18,2.5016525e-20,1.1774507e-25,3.307826e-26,4.93477e-22,5.7675264e-22,6.0118096e-19,1.0831942e-22,7.1937526e-23,4.6725567e-22,8.001329e-25,1.2977986e-23,3.661745e-29,1.5545887e-24,2.8589827e-20,1.0,1.6793746e-22,9.3768046e-23
1140,7.172843e-16,1.8672999e-21,3.731391e-28,5.601742e-19,1.2833438e-24,3.705979e-31,1.0420074e-15,1.8550007e-16,5.9279313e-21,8.47142e-18,1.7810808e-31,9.578397e-22,8.045487e-27,9.292734e-30,9.678807e-24,8.580316e-31,5.686465e-26,4.3619955e-25,3.891479e-19,4.8715015e-27,1.0,9.682598e-34,9.3854147e-26,2.6694306e-22,1.1222571e-21,6.461694e-28,6.5559824e-24,2.4194668e-33,4.076214e-26,1.4873289e-27,1.4438716e-31,1.3970996e-26,9.3208427e-32,7.816024e-21,1.9451071e-31,1.7160072e-24,5.3391424e-28,4.4384924e-22,1.7334232e-23,1.8223824e-20,6.581188e-32,7.2661386e-26,2.9485358e-33,4.9657835e-27,1.387104e-28,1.1576891e-25,1.2756966e-22,3.6443512e-23,2.4493984e-17,7.1682425e-25,4.1972377e-35,2.9954654e-22,3.6700154e-26,1.239167e-30,2.624118e-22,7.512536e-26,1.2374934e-32,3.1222267e-29,2.4911112e-27,5.3228616e-25,3.560082e-14,1.8200771e-26,1.7566965e-29,6.190722e-37,4.4216086e-30,1.3075463e-26,2.1709502e-31,6.530856e-36,1.5447572e-32,1.2453518e-29,1.7894397e-28,4.688856e-23,7.978676e-34,6.574082e-26,3.1947732e-19,5.168054e-26,4.4530783e-29,3.7772897e-29,1.7553989e-27,8.868731e-18,4.5121436e-20,1.1112385e-25,1.0612842e-28,6.364879e-31,3.091653e-19,1.1125672e-23,9.498826e-28,6.060846e-30,2.6388305e-32,9.171834e-22,2.3931884e-24,3.7641185e-19,2.526954e-20,4.6837506e-20,6.122525e-28,3.447533e-31,8.379718e-34,1.2760619e-29,1.5676646e-26
1141,1.6864464e-22,1.6142686e-19,1.6721988e-15,1.6181167e-14,3.036529e-17,1.7483868e-18,1.2838832e-12,4.396616e-19,1.6993508e-20,1.6902076e-22,3.270648e-30,3.014926e-22,3.4303563e-23,1.128003e-27,3.6751015e-15,1.3022451e-15,4.4718487e-21,1.8047538e-18,1.1615154e-22,1.4913913e-16,7.594511e-23,1.2407855e-18,4.7134313e-17,5.0971967e-23,1.0057982e-15,1.0936827e-18,5.985673e-17,4.5381567e-17,3.2640626e-18,3.4556522e-23,5.358075e-18,1.2281991e-16,2.2038116e-18,5.1271365e-21,2.3986025e-14,4.100559e-23,1.2031163e-09,1.1332835e-10,1.0662068e-13,1.2547865e-07,0.99999833,1.8557847e-22,6.9870546e-16,1.30950095e-11,2.5482908e-23,1.1583413e-17,5.6668515e-28,2.4380256e-10,2.3789813e-27,8.2872316e-26,3.262138e-15,5.2867167e-23,1.31988925e-23,3.0593511e-33,1.0085335e-23,7.059238e-21,2.1616085e-24,1.5726674e-06,9.2436864e-10,2.049664e-16,6.90186e-16,3.8938744e-21,5.5789357e-19,9.214691e-18,5.92549e-25,9.33947e-26,1.3221835e-21,5.782896e-14,4.2746704e-16,4.4940306e-20,9.058149e-23,6.684244e-20,1.8278197e-17,6.191459e-17,1.2243984e-27,6.217319e-20,3.7506487e-14,1.1125524e-12,1.2569388e-20,1.7175149e-19,3.8491913e-25,3.9233935e-15,1.490306e-11,8.5353185e-23,7.090343e-17,3.692653e-15,2.8111047e-18,1.4378694e-09,1.5680838e-22,3.789616e-14,7.9044816e-13,2.6538092e-23,1.6340361e-22,2.2421609e-30,1.3171529e-12,3.601366e-15,2.0556662e-12,1.3706215e-22,2.2525013e-21
1143,3.950131e-30,6.8612983e-28,3.802357e-22,1.559306e-22,3.3893316e-26,7.0018354e-27,3.9395153e-26,1.8332293e-30,1.1578882e-32,1.5391341e-32,2.6243235e-33,6.0368222e-31,2.3449841e-32,1.9834952e-37,8.4848914e-29,2.652845e-28,1.9025747e-29,2.1466213e-26,4.439752e-34,3.224445e-23,2.3216238e-36,1.07534005e-20,1.0537348e-24,4.820975e-28,1.0207772e-24,3.0840192e-27,5.298073e-30,2.0072357e-22,9.139901e-24,1.8422354e-25,4.0735725e-18,4.541203e-21,5.331368e-28,2.8371244e-27,1.0,5.5520247e-34,7.6327316e-19,4.999778e-16,8.2511584e-26,4.7206658e-20,1.2623397e-16,2.0048398e-30,1.3444413e-15,1.891785e-28,6.4119126e-31,1.1016856e-27,1.9334797e-29,7.6507025e-23,1.0895317e-35,5.724295e-32,7.5675136e-23,4.725833e-29,7.136659e-29,3.4594733e-36,3.1545445e-33,3.7050772e-22,2.0674008e-29,7.3198544e-20,2.4258455e-24,1.2275123e-24,1.7923715e-27,5.944932e-23,8.121988e-28,3.3982703e-30,7.3925274e-29,9.923295e-35,1.4999647e-22,7.353042e-21,1.5386488e-22,7.344393e-25,2.7501982e-30,1.9836913e-30,1.1038904e-19,6.652702e-23,2.2468594e-35,4.0385245e-27,3.8656933e-25,4.5787817e-26,9.899085e-30,3.0061066e-25,6.6111156e-29,3.7562866e-19,2.4437086e-22,1.8611526e-24,4.9854577e-23,2.192877e-28,1.13722566e-26,1.370069e-23,6.998884e-31,2.4138637e-24,6.149729e-19,5.0654727e-31,1.4549533e-29,5.8988635e-33,2.71492e-18,5.8742584e-31,1.2982109e-21,4.218356e-30,4.0741446e-27
1146,3.594262e-15,2.7880338e-16,4.3514766e-13,4.156429e-14,5.341396e-12,2.9006082e-11,6.2194976e-13,2.3957347e-18,8.524132e-17,3.5899443e-12,6.3995457e-24,1.6534729e-19,8.627424e-21,3.8425467e-20,2.27883e-14,6.5356886e-14,6.111641e-16,1.8820717e-16,7.705085e-17,1.2580363e-17,2.094516e-15,1.1946242e-11,6.2485155e-15,1.5905446e-12,2.5720853e-12,2.075717e-11,1.7577604e-16,2.2991557e-12,1.0256764e-15,6.1039663e-19,1.1939958e-18,3.1437697e-10,9.856673e-19,2.065949e-15,3.168095e-13,2.083788e-16,3.4214025e-12,3.080442e-10,6.6050947e-09,0.9999999,1.01731054e-07,7.783993e-17,5.957731e-17,4.5067406e-13,2.7172522e-17,3.6944024e-17,5.1944804e-18,9.283489e-14,4.694142e-20,2.2087426e-22,8.6718254e-16,9.960475e-17,1.7723272e-20,1.4411307e-24,3.1442338e-12,2.9874145e-18,1.6584453e-18,3.151897e-11,2.8971535e-14,4.2391024e-14,1.7518239e-11,1.6689562e-13,1.909714e-15,3.1015056e-18,6.1748607e-18,3.2336912e-18,3.0730994e-18,1.8784639e-16,1.2162068e-13,4.2412568e-20,3.1678935e-18,1.256933e-17,3.4414956e-12,7.41372e-18,4.6480217e-15,8.407303e-15,4.384046e-11,4.8344967e-11,2.468741e-13,8.954093e-17,2.5796653e-20,2.8525948e-15,1.3269803e-14,2.7836948e-18,5.8193104e-13,2.967146e-15,2.0042861e-18,1.8940016e-13,2.9175018e-16,1.9314873e-12,6.827225e-13,1.3142423e-18,5.738831e-18,5.051252e-23,1.2648067e-17,2.5479234e-17,1.2768909e-12,1.3627203e-14,7.460165e-17
1149,2.5420761e-27,3.694226e-21,1.9839333e-30,2.428136e-21,1.7996992e-23,4.1098585e-20,1.6950331e-30,7.7798205e-29,5.9994738e-30,7.6421557e-23,6.4199697e-22,7.773294e-29,1.1873557e-25,1.4854343e-28,4.838751e-22,9.843277e-23,8.073866e-19,5.592783e-31,1.2059987e-25,1.9291623e-29,2.4156302e-33,6.042536e-16,3.2686016e-19,2.9304578e-27,2.0261894e-24,3.0471655e-23,5.820375e-21,1.26089716e-29,8.936269e-20,6.4446164e-26,2.5760338e-30,3.1820273e-26,4.1766213e-26,8.96059e-24,2.1520256e-25,2.7566088e-20,6.6417666e-25,1.4847156e-27,3.8346828e-28,1.0704267e-24,2.1160403e-29,8.5021734e-26,7.9204583e-25,4.3293434e-30,9.4675596e-23,5.744376e-32,1.3679805e-11,8.559692e-30,1.7753923e-28,1.2394966e-32,1.7949916e-20,4.748901e-18,2.0978439e-29,4.076748e-16,9.938061e-14,1.7481798e-14,1.0,6.7433023e-31,9.081656e-38,6.4065713e-27,2.585197e-24,9.696999e-22,8.9368893e-26,4.7930338e-26,1.3958836e-13,6.566828e-29,1.5811896e-19,1.4235669e-28,9.9244484e-24,3.3378559e-25,1.589351e-22,3.8580031e-25,4.8530597e-14,2.0432644e-25,1.8119527e-17,3.1955966e-11,1.4653436e-26,1.0034023e-12,8.691295e-17,2.1886952e-31,1.9862466e-19,2.9093504e-27,1.2414949e-30,1.490159e-17,1.3490259e-27,1.8404446e-32,1.8966564e-27,3.283744e-22,6.7090146e-11,8.4887504e-35,6.6889473e-28,4.6389646e-25,1.4907897e-25,6.0249437e-26,2.5228657e-31,6.539168e-33,4.0202944e-27,3.0008855e-15,3.5562534e-22
1150,1.0065386e-19,4.5396467e-20,1.9692444e-16,6.927685e-19,1.2529366e-16,1.7741588e-22,3.216727e-17,3.8913443e-12,5.368043e-27,2.9769187e-23,2.298776e-18,1.4433459e-12,5.1780167e-27,1.9736008e-29,6.774453e-22,2.4459295e-21,7.596063e-22,7.255122e-24,6.7306735e-19,1.194251e-18,4.1918965e-26,5.4249712e-24,5.7393865e-23,1.0523905e-21,9.411139e-22,7.00557e-21,1.5597636e-15,3.772196e-27,3.2967664e-14,9.8109327e-29,8.5818874e-16,1.046577e-22,1.1498069e-17,7.31342e-24,1.4069955e-24,2.0246997e-15,5.5526886e-24,8.959167e-21,1.3106689e-24,4.0812927e-23,1.6539312e-22,2.9583278e-32,1.0328442e-11,2.7093336e-14,4.328289e-14,9.411012e-26,3.2086624e-25,9.631925e-23,4.6457094e-26,2.8284167e-18,3.9569562e-26,6.556601e-26,2.5138157e-24,2.0222936e-28,6.825537e-27,3.5463991e-25,1.8164474e-21,2.5811533e-19,5.183933e-17,1.352832e-23,2.2247583e-15,3.8706997e-23,2.6716005e-22,3.662542e-21,3.7298103e-21,1.5110891e-22,6.25573e-19,1.2895168e-17,3.6217746e-23,2.2226344e-14,4.168232e-19,3.4235126e-15,8.0116303e-23,1.0,4.835636e-28,1.1335164e-14,6.5903345e-24,1.5046345e-23,4.6049515e-26,1.76598e-24,3.2670027e-21,3.2012577e-11,1.7191818e-20,2.2801555e-26,6.199031e-25,5.890772e-13,4.3977535e-16,3.8637335e-17,4.578654e-21,7.906536e-19,4.7339655e-16,1.2340485e-23,9.537342e-11,1.1311715e-28,1.3155253e-20,3.151351e-22,7.832739e-21,2.2445139e-26,1.5532098e-21
1151,4.923946e-12,4.0373023e-22,9.943517e-15,7.5534655e-16,4.6044445e-25,4.1351564e-15,7.0895665e-18,2.9781468e-22,9.103455e-27,1.1717038e-22,3.4470378e-36,1.657521e-27,8.622683e-22,4.2733093e-38,3.542951e-25,1.6825807e-22,4.3930655e-28,9.8694464e-23,3.4208748e-23,9.01332e-23,2.725695e-23,2.9034366e-30,8.2777853e-29,6.799117e-32,2.2945098e-14,1.5140405e-33,4.5694607e-20,2.176769e-26,1.749589e-20,1.7859426e-34,4.5082717e-28,1.6241247e-32,2.1996025e-30,2.1515226e-27,7.4240415e-28,2.0004489e-21,8.300082e-28,1.1847197e-11,1.151684e-20,4.899103e-19,1.4434634e-17,2.0146547e-21,5.5763677e-20,3.4257649e-12,3.6423145e-27,5.916079e-26,2.61556e-32,3.3647605e-21,3.9976404e-22,4.682009e-31,1.0947629e-23,4.477549e-32,4.0066734e-32,2.7484186e-35,2.0490029e-16,3.5710146e-23,3.81757e-24,1.9256348e-20,1.11968e-11,7.612691e-13,1.3139682e-16,3.264983e-22,5.0653786e-30,5.1362763e-25,1.0265356e-34,1.0823357e-21,7.1599154e-30,2.6395493e-29,3.2897167e-19,1.5273895e-17,1.6594839e-25,1.2882152e-15,2.1568323e-26,5.381117e-22,3.7838993e-34,2.620842e-18,1.0,1.1112528e-22,1.9062754e-26,2.3612282e-27,1.5257104e-27,1.3019646e-22,3.337586e-19,6.6522215e-30,2.3079347e-23,1.2330436e-12,3.7163788e-19,1.011428e-09,4.186528e-33,1.704982e-14,3.416047e-17,9.673334e-26,2.1144608e-27,1.2079843e-38,1.4410033e-18,1.0068832e-21,1.7149994e-24,5.778564e-28,2.5765331e-24
1155,7.601238e-18,2.0018509e-16,1.001525e-19,1.6925189e-16,9.773144e-19,5.314846e-18,1.482555e-14,1.112858e-19,2.8800357e-14,6.984604e-19,7.1610415e-21,3.2839753e-26,6.8736744e-25,2.1894858e-26,1.2802056e-15,5.852911e-19,1.5187192e-12,6.381447e-20,7.8611983e-23,1.2614334e-18,3.2751452e-17,2.3209155e-21,2.7809463e-18,1.4933697e-23,7.941009e-23,1.5344695e-22,2.2304188e-14,1.4282468e-18,3.4407583e-21,2.8003795e-22,1.1987688e-27,2.150928e-08,1.9397751e-13,1.6658594e-16,1.8174068e-14,1.4734034e-19,4.2484396e-16,8.0224496e-17,3.9337536e-16,6.854448e-12,3.4541527e-17,4.1306587e-17,2.0143845e-11,2.6077836e-21,6.4050365e-18,4.7054675e-15,8.5396776e-20,2.759792e-16,2.5807207e-26,3.3820473e-26,1.4297621e-18,0.00028605064,8.482777e-24,1.998513e-27,1.1050015e-21,1.0360107e-15,2.1467251e-21,1.8810077e-18,1.0490744e-16,2.31036e-13,1.3013729e-12,6.497955e-21,7.60322e-23,3.1515824e-20,8.717269e-15,7.30995e-27,4.2944028e-17,1.3395054e-24,1.431869e-18,1.5970157e-21,6.503695e-25,2.3911308e-20,2.3861767e-14,9.839603e-22,1.3113737e-17,1.4967177e-15,1.9364621e-21,9.579313e-14,9.8810665e-12,1.4559975e-21,1.6083115e-16,2.2359624e-16,3.3077798e-12,1.1591274e-14,0.99971396,8.947688e-22,1.8899838e-26,1.5231405e-19,2.4117977e-20,6.5935733e-18,5.233321e-12,3.2604136e-23,3.287545e-20,1.8782979e-25,6.31128e-15,2.2284028e-22,4.8425635e-26,1.6266458e-20,9.496089e-25
1158,2.5194862e-19,7.677164e-22,8.515857e-22,6.4995445e-20,4.502974e-22,3.1721176e-31,5.310081e-19,1.0,2.2963384e-19,1.6317309e-26,1.7948758e-27,1.1593803e-20,1.1454775e-24,2.6654993e-32,1.1135378e-26,2.5386565e-26,4.7388465e-30,3.6826781e-19,5.834399e-22,1.0258094e-23,2.0929445e-21,2.1601736e-35,7.838524e-32,4.2368882e-29,7.8841823e-28,3.199597e-30,9.333855e-19,7.1978187e-37,2.5429858e-21,6.205583e-33,1.8687691e-27,2.1651963e-29,2.1338486e-22,1.5772902e-21,4.3541498e-32,2.7018423e-24,6.175235e-34,1.8118642e-23,2.5162019e-26,6.872847e-29,7.239373e-29,1.5777556e-26,4.9548164e-24,1.4489397e-27,3.903522e-19,1.0476254e-26,1.2395358e-30,2.4810056e-24,4.4734085e-21,5.5724366e-19,2.7595482e-32,4.2490187e-33,2.0465653e-24,1.0149355e-28,2.1353413e-27,5.0310836e-29,4.8215216e-30,3.0579616e-22,1.1608667e-21,4.6640964e-30,1.065606e-18,2.9637528e-30,3.8356979e-25,3.113918e-33,1.1509628e-29,7.46522e-28,6.8018965e-31,3.3199766e-32,3.607207e-27,1.1603849e-27,4.9001347e-25,1.1294072e-22,4.136568e-34,2.262287e-14,3.1822878e-30,4.1736375e-21,2.8767032e-29,5.9400113e-31,2.373469e-31,1.2962219e-28,2.9289379e-27,1.10831176e-20,1.5144042e-26,2.1333784e-28,8.7748394e-26,4.5724948e-20,1.3160693e-17,2.4841376e-26,1.219481e-30,6.233478e-20,1.9725058e-25,5.0009596e-24,1.5509291e-15,7.213681e-29,6.137884e-22,3.133214e-30,1.5055626e-33,3.522088e-34,1.4418011e-25
1161,5.692148e-27,1.5060781e-20,1.5669998e-20,4.6962513e-22,4.972137e-18,3.4712285e-19,1.3150392e-19,5.403335e-21,2.5346947e-29,1.9562088e-24,1.3963583e-27,2.0769138e-18,4.228837e-26,8.010878e-20,1.6991091e-18,1.3509447e-15,1.079259e-23,1.6365092e-22,1.4390276e-23,2.692159e-18,2.9364416e-29,1.9385725e-17,2.5870833e-11,2.1031349e-19,5.044237e-18,2.5694164e-17,6.3021976e-19,6.979703e-19,1.1239448e-14,2.7283351e-17,1.0094442e-14,3.3584077e-24,2.956741e-22,6.119838e-21,1.1826143e-13,1.3819805e-21,2.5977478e-12,3.247353e-17,4.9053696e-18,1.1149747e-18,5.825894e-14,2.984606e-30,5.167861e-17,2.7322174e-19,1.4282158e-23,4.825585e-24,4.35954e-22,4.915916e-18,2.8090491e-27,6.1482687e-21,1.4359379e-19,4.855535e-24,6.353628e-22,7.5008854e-25,2.7769308e-24,1.9079728e-16,1.4434083e-17,3.4867798e-13,1.2838158e-21,9.260538e-21,1.903411e-20,7.760767e-20,3.0739472e-16,5.599035e-17,4.9941777e-22,8.321018e-25,9.333184e-14,1.0,1.1213596e-19,3.28443e-16,4.23377e-14,8.2273594e-20,2.6312095e-11,2.832997e-13,5.036504e-27,2.1661657e-19,1.685782e-20,3.0218805e-14,1.2009242e-20,7.76053e-20,3.5266323e-19,5.3941192e-17,1.4654692e-15,6.857679e-23,7.09171e-24,9.579571e-21,1.9025335e-19,1.4162473e-12,8.3189166e-19,8.215013e-25,1.482209e-19,3.925495e-23,3.60099e-21,1.1030835e-24,1.9987479e-21,2.3172819e-19,5.6614363e-10,1.7085878e-23,3.2853165e-18
1162,2.8476185e-18,8.6391934e-16,4.2882646e-14,2.756031e-17,1.782715e-14,5.0902818e-15,3.682797e-13,2.151933e-17,3.8627558e-17,1.1490431e-12,7.7878193e-31,6.2403726e-19,3.0367974e-24,4.871442e-26,1.7705276e-20,7.050324e-16,2.7371154e-20,1.0739885e-15,6.480043e-23,4.163289e-17,1.6373767e-20,1.6715735e-16,3.1142823e-18,1.6219078e-15,2.1411643e-14,4.055177e-19,3.4845158e-20,9.213189e-13,5.908317e-17,7.094072e-19,6.0155776e-22,1.0451949e-15,3.659688e-21,2.2740814e-18,4.7352884e-08,5.199519e-22,2.5377971e-14,0.9999987,9.962451e-11,1.3279781e-06,7.6470693e-13,9.783522e-22,3.998521e-14,1.4924702e-20,1.8174173e-19,5.442773e-23,1.7411e-25,8.068342e-12,6.4792947e-25,1.3407131e-27,3.61686e-20,3.661013e-22,9.551042e-25,2.2844715e-33,7.23079e-19,1.3580123e-21,3.6627695e-24,7.902853e-10,6.0226164e-14,8.8391683e-10,6.29872e-14,6.7301545e-18,1.5556574e-20,7.4681626e-23,2.1666245e-20,1.3575714e-22,1.9035494e-17,1.0954713e-16,9.407086e-19,2.5259903e-25,1.076259e-18,1.325457e-20,7.2487294e-11,2.0351953e-17,9.2452644e-24,4.5554906e-15,7.249257e-14,1.9573114e-16,2.342586e-16,1.0595079e-19,7.793029e-21,2.7397275e-12,2.1573507e-16,9.107982e-22,6.2369527e-13,4.654252e-19,1.83947e-21,5.784641e-14,8.74694e-22,6.298667e-12,3.4740812e-14,5.3895734e-22,1.6471881e-19,3.9832073e-28,3.2246875e-15,1.8334338e-18,9.938915e-15,1.424406e-22,1.5925194e-19
1164,2.0018949e-07,3.7131801e-06,8.943372e-11,5.583909e-11,4.2661614e-11,7.8421454e-13,4.8342436e-10,1.4130761e-06,0.9999926,5.0679416e-11,6.063695e-14,1.0657098e-07,1.9732826e-09,1.226189e-15,4.8587484e-10,6.9207086e-13,1.2168084e-09,4.2456427e-10,3.7290014e-13,1.3348793e-07,3.6091505e-11,3.767801e-17,9.973634e-17,1.4016056e-18,7.352053e-16,5.3978643e-18,2.0842386e-08,3.7198263e-19,3.6810394e-17,3.953852e-17,4.827486e-15,3.1813782e-15,5.7204225e-13,2.4114136e-11,1.4512509e-14,3.325817e-12,3.5577983e-16,8.0150235e-12,2.4672108e-14,6.1041265e-13,2.2286652e-12,1.0504068e-11,6.0777663e-13,1.4173993e-15,1.5342085e-12,1.0831942e-15,3.0046893e-15,2.5669366e-11,1.5526117e-10,3.7035476e-13,1.8760012e-16,1.05964053e-16,9.4726574e-15,8.80267e-18,1.1209777e-14,3.8816696e-13,1.5083822e-15,3.649878e-14,8.573848e-14,2.3457434e-11,3.4345568e-13,2.9090566e-16,1.9098148e-17,1.6709785e-14,3.209657e-16,4.25848e-18,2.0461545e-14,9.6650405e-18,2.3092215e-15,4.045938e-14,7.6342587e-16,5.697838e-13,2.0074041e-15,1.2664085e-12,5.4679663e-14,4.743985e-11,1.0617705e-13,1.1596059e-13,8.133187e-12,3.0446424e-17,2.3420214e-13,9.750488e-15,2.2684958e-11,4.9600675e-12,1.2622506e-09,6.696424e-11,1.11047e-13,8.3975734e-12,2.8519047e-19,1.8132512e-08,2.8123375e-11,1.5574972e-13,8.692065e-12,3.132559e-14,1.7975298e-06,2.1939887e-11,6.7827657e-19,2.0960413e-17,7.036328e-11
